gene,fc_full,fc_PRJNA488311,fc_PRJNA486202,fc_within_mean
ENSSSCG00000043714,-2.9739099506056323,-1.3982348236275133,-3.277387123548472,-2.3378109735879926
ENSSSCG00000031703,-2.732296586433322,-2.180792423619106,-1.116879738409716,-1.648836081014411
ENSSSCG00000044594,-2.0875091921974662,-0.7953405892102201,-2.6282509149571758,-1.711795752083698
ENSSSCG00000048580,-3.1361129585375283,-2.5579949994431295,-4.8950950847486565,-3.7265450420958928
ENSSSCG00000004017,-2.767270578349303,-3.9219134674190306,-1.594243739053327,-2.7580786032361786
ENSSSCG00000049642,-2.97237446130136,-1.6036292020772267,-1.5772284925209452,-1.590428847299086
ENSSSCG00000004016,-1.7751101677249306,-1.0232102234239109,-2.5559046612394543,-1.7895574423316827
ENSSSCG00000004018,-0.9723101904403564,-0.48915326531520753,-0.9864943399988042,-0.7378238026570059
ENSSSCG00000038097,-0.5120448373892372,2.234755636577849,-2.1296509703988082,0.05255233308952034
ENSSSCG00000047676,-1.787379452386049,-1.5387687565256207,-1.5165448281687959,-1.5276567923472082
ENSSSCG00000047753,-1.8616221083039188,-1.315985815675921,-0.9604746499002002,-1.1382302327880605
ENSSSCG00000051018,-1.5148831369502602,-0.5049084789473527,0.7811556627370682,0.13812359189485773
ENSSSCG00000049134,-1.5303400328148649,1.1680386479480618,0.6471964476379954,0.9076175477930286
ENSSSCG00000045280,-1.652128541946446,0.22506504570481617,0.5970696531317633,0.4110673494182897
ENSSSCG00000043317,-0.7137348844281906,-0.0667917423713297,-2.8246045509661055,-1.4456981466687175
ENSSSCG00000051690,-2.220429067108683,0.0,0.22905901830235711,0.11452950915117856
ENSSSCG00000027404,1.6550165595255875,1.3627223405635216,2.770650486477558,2.06668641352054
ENSSSCG00000051474,-1.2349377870018565,-0.30831988172904656,-1.083335142677274,-0.6958275122031603
ENSSSCG00000022580,-1.1836681460464569,-0.5094274784183697,-1.8132823517458858,-1.1613549150821276
ENSSSCG00000032403,-1.0415064552033262,-0.28965294132683367,-0.6065606622634965,-0.44810680179516504
ENSSSCG00000037137,0.2682750876693335,0.7796603257492788,1.5584860718297118,1.1690731987894953
ENSSSCG00000024562,-0.21837351732656743,1.9778287435792117,-3.070655514918157,-0.5464133856694726
ENSSSCG00000034196,-1.1385987025676612,0.0,0.0,0.0
ENSSSCG00000004023,-0.8581489678438194,-0.971720625955306,-1.6231031866104861,-1.2974119062828962
ENSSSCG00000043814,-3.231791828443922,-3.12844097015086,-2.8070155354183335,-2.967728252784597
ENSSSCG00000004024,-1.7557219491577754,-1.4287754970767543,-0.34936770893875335,-0.8890716030077539
ENSSSCG00000048164,-2.1458118278384015,-1.7879632929872393,0.44989415891740353,-0.6690345670349179
ENSSSCG00000043922,-2.3492025620069072,-0.7842402829111443,-0.9702083323632521,-0.8772243076371982
ENSSSCG00000004022,-1.114897142615435,-0.39999681598123205,-0.9405418720243434,-0.6702693440027877
ENSSSCG00000048885,-0.4355245280711833,0.1844713765332165,1.0326430603396033,0.6085572184364099
ENSSSCG00000032916,-0.5905987875206441,0.04169122533306532,-0.5571454176978493,-0.257727096182392
ENSSSCG00000004020,-0.913854084416641,-0.5046060946178146,-0.8210268319913164,-0.6628164633045655
ENSSSCG00000051382,-4.884031171157579,-5.551823367909899,-4.983575654931217,-5.267699511420558
ENSSSCG00000049363,-2.0322373124560005,-0.8529472967135696,-2.1881939548207456,-1.5205706257671576
ENSSSCG00000050882,-2.624952381137952,-1.142173785724657,-1.1352595489304773,-1.138716667327567
ENSSSCG00000034946,-1.8347198411143906,0.0,-1.4026487222722643,-0.7013243611361322
ENSSSCG00000036609,1.1760585383012778,4.569800873389245,2.5527565920655237,3.5612787327273843
ENSSSCG00000036448,-3.1247641652231155,-1.9700687562109283,-4.278095298383938,-3.1240820272974332
ENSSSCG00000046965,-2.488351396472446,0.0,-2.2045940165212166,-1.1022970082606083
ENSSSCG00000042499,-1.8890260744989091,-0.19919245715750322,-1.4404595661123984,-0.8198260116349508
ENSSSCG00000049704,-4.248491441179576,-3.0243577373664112,-2.6506765725946773,-2.837517154980544
ENSSSCG00000051209,-3.938747749351409,-2.420716861647775,-2.3013227196212496,-2.3610197906345123
ENSSSCG00000034772,-4.307907753936388,-4.6412584991421335,-6.010925608576581,-5.326092053859357
ENSSSCG00000046075,-4.129582201417485,-3.9165159225759587,-2.9137576670971597,-3.415136794836559
ENSSSCG00000048269,-3.4149467460465743,-1.7025385203522105,-1.8307441167052838,-1.7666413185287473
ENSSSCG00000051306,-3.5637138834827224,-3.8547361676636367,-1.9406945595378573,-2.897715363600747
ENSSSCG00000048262,-3.641504548069913,-3.1074476480921946,-1.4382478584337297,-2.2728477532629623
ENSSSCG00000051202,-4.020117264777859,-2.9115428079806365,-5.206442612003411,-4.058992709992023
ENSSSCG00000044293,-4.272924478387465,-4.114624046633157,-1.753045245112006,-2.9338346458725812
ENSSSCG00000019654,-2.785539595703004,-2.343144580797058,-4.368338559844321,-3.3557415703206894
ENSSSCG00000004027,-2.919987887389757,-1.9628096325568198,-2.3526413387351908,-2.1577254856460053
ENSSSCG00000044274,-1.8386364584894859,-0.17358941999899694,-2.0499631229454063,-1.1117762714722017
ENSSSCG00000049643,-2.146354849767562,-0.5003857905999353,-1.84386473544153,-1.1721252630207326
ENSSSCG00000050396,1.7053148228047068,4.859850361198891,2.039075918564471,3.449463139881681
ENSSSCG00000046688,0.48981926849068896,-1.1216748732322408,0.9030101467063786,-0.10933236326293111
ENSSSCG00000042992,-1.8078175324913988,-0.3837099237411104,0.791206438704863,0.20374825748187628
ENSSSCG00000004029,-0.6643520510631131,-0.0804490310283771,-0.8098606485811565,-0.4451548398047668
ENSSSCG00000050646,-2.2816776870149105,-2.5300594992117746,-1.8623678322358923,-2.1962136657238336
ENSSSCG00000048046,-1.833818248144574,1.833742751785316,-5.100656436415683,-1.6334568423151836
ENSSSCG00000038153,-1.6197242084191132,-1.336182877508397,-1.4373856626785761,-1.3867842700934867
ENSSSCG00000047165,-2.9202599947466354,-2.7558374178573457,-0.668660570885046,-1.7122489943711958
ENSSSCG00000004032,-0.11282384112875207,0.695968667496882,-0.26676495689378416,0.21460185530154893
ENSSSCG00000038784,-1.429120722059567,1.2324426603653302,0.07451220287516995,0.6534774316202501
ENSSSCG00000050842,-1.7888155462532611,-0.15481134683367762,0.1529455979308902,-0.0009328744513937143
ENSSSCG00000048643,-0.5153288972052346,0.16110510248618423,0.1471819182952591,0.15414351039072166
ENSSSCG00000043384,-1.5384310927713145,-0.8878345489518972,-0.030091874903771416,-0.4589632119278343
ENSSSCG00000045965,-2.0715617612911528,-1.5407539437358289,-0.6895280595722054,-1.115141001654017
ENSSSCG00000048582,-1.7792019483610093,-1.3738448702304893,-2.1238537208218147,-1.7488492955261519
ENSSSCG00000004033,-2.2001545924046173,-1.6981379737931281,-2.292519709137274,-1.9953288414652013
ENSSSCG00000004037,-0.7045093559560862,-0.45947919922314184,-1.1516514654995837,-0.8055653323613627
ENSSSCG00000004038,-0.2592326187957117,-3.229830857918124,-0.7210542570221029,-1.9754425574701133
ENSSSCG00000004039,-2.7921287149662786,-3.466547974712338,-3.0054956633332184,-3.2360218190227785
ENSSSCG00000018769,-2.761104031076098,-2.6130863079411264,-2.4346739004962026,-2.5238801042186645
ENSSSCG00000004040,-2.426445271983921,0.030811173210935346,-2.644570701738164,-1.3068797642636143
ENSSSCG00000004041,0.5766109633801563,-1.6192999661454759,-0.15468924709542214,-0.886994606620449
ENSSSCG00000004044,-1.146068029144003,-1.12161056034759,-1.866372449627339,-1.4939915049874646
ENSSSCG00000004045,-2.6004051895873177,-1.3580723685111507,-1.8446526642529022,-1.6013625163820264
ENSSSCG00000004046,0.8527602793890942,0.7152304202776801,0.06872345404831587,0.391976937162998
ENSSSCG00000004047,0.5061146666239024,0.7727610178240752,-0.35622100399530754,0.20827000691438385
ENSSSCG00000004048,-0.41823011414204586,-0.38965649236682387,-1.4732577073027617,-0.9314570998347929
ENSSSCG00000018530,-0.3153562109180176,0.2244205900901614,-0.5148536060880566,-0.1452165079989476
ENSSSCG00000004049,-1.6351960923857278,-1.3402906197227955,-1.9105121620169856,-1.6254013908698905
ENSSSCG00000018605,-0.011012034756958437,0.0025059088208141344,0.015113978021784618,0.008809943421299376
ENSSSCG00000004050,-1.0229707804438366,-0.7411573302556708,-1.4883810357815448,-1.1147691830186077
ENSSSCG00000040317,0.43180851450702723,1.8855084234547315,0.6861707239042434,1.2858395736794874
ENSSSCG00000048737,-1.7702548276631014,-1.4514512373800537,-1.9823158332592772,-1.7168835353196654
ENSSSCG00000043250,-6.802538394198697,-7.346758831788791,-8.361126996404685,-7.853942914096738
ENSSSCG00000004052,-5.292812672565144,-5.860628940845282,-3.1225425356840226,-4.491585738264652
ENSSSCG00000045315,-2.0359865882840302,-0.6502131053135813,-1.975407962132551,-1.3128105337230662
ENSSSCG00000035342,-1.9503886580826966,0.0,1.3385821293140359,0.6692910646570179
ENSSSCG00000047337,-2.4529394074697217,-0.4139610877658043,-1.2597394824304218,-0.836850285098113
ENSSSCG00000004053,-1.5767219401378463,-0.3486041727608783,0.3885808260110177,0.01998832662506969
ENSSSCG00000004055,-2.4062948868659584,-2.7566661456272796,-2.8680442695944324,-2.812355207610856
ENSSSCG00000051477,-2.681875256917946,-1.1782611470941518,-4.379624827250025,-2.7789429871720883
ENSSSCG00000046349,-2.796985600614255,-1.3240854622486238,-0.9599570615311787,-1.1420212618899013
ENSSSCG00000044993,-2.1354210444643664,-2.015763838343434,0.8046372002469886,-0.6055633190482227
ENSSSCG00000045141,-2.7564754630839072,-2.2623997476052726,-3.7319399482275037,-2.997169847916388
ENSSSCG00000004058,-3.0676854293664166,-2.2444168058002254,-2.6431733061511675,-2.4437950559756967
ENSSSCG00000004057,0.9181617920080971,0.131937445108377,1.4099361712873955,0.7709368081978862
ENSSSCG00000033107,-0.9252269040793304,-0.6289019443055932,-1.2003181766981592,-0.9146100605018762
ENSSSCG00000024876,-1.1648938564659053,-0.7700901185253662,-1.5031222040633843,-1.1366061612943752
ENSSSCG00000031776,-1.6891584774517319,0.06974745821726301,-2.1688042326962145,-1.0495283872394758
ENSSSCG00000047460,-2.4932721289099677,-1.5879919196099703,-1.4331824732927774,-1.510587196451374
ENSSSCG00000043930,-2.8580349945922587,-2.031784379646747,-1.5242389478359617,-1.7780116637413543
ENSSSCG00000024019,-0.6700879248822387,0.08107801707845434,-0.6800485830442853,-0.2994852829829155
ENSSSCG00000012314,-1.0297895194353266,-0.5965772925352869,-1.2945231323323942,-0.9455502124338406
ENSSSCG00000012315,-2.74443779299352,-3.8238775040829744,-3.02163754652064,-3.422757525301807
ENSSSCG00000043711,-2.9843196797333755,-2.935616895568735,-4.235453421343431,-3.585535158456083
ENSSSCG00000030535,-0.8179502352718537,-0.15360943929120197,-0.8679474584841953,-0.5107784488876986
ENSSSCG00000048243,-1.9001490028790584,-0.7082575518414802,-1.57616488504083,-1.142211218441155
ENSSSCG00000046713,-2.4415317222415287,-1.8756963438518146,-0.1827430102158121,-1.0292196770338133
ENSSSCG00000045936,1.2165796827443025,3.4830572212696587,2.7762390396456094,3.129648130457634
ENSSSCG00000035027,0.3165737760796829,1.311962978153251,0.1200182978854681,0.7159906380193595
ENSSSCG00000038527,-3.3465450533756194,-2.1425089205832504,-1.5546092382199874,-1.848559079401619
ENSSSCG00000050758,-1.8084223972044495,-0.3134350593867057,-0.20633540278241888,-0.2598852310845623
ENSSSCG00000004063,0.3084831104110797,1.0415658333156383,-0.07972869992853214,0.4809185666935531
ENSSSCG00000050351,-1.0857469577917565,-2.525549864578055,-3.2160288648572757,-2.870789364717665
ENSSSCG00000041747,-2.074556318231001,-0.4940566758246058,-2.7538945370162597,-1.6239756064204327
ENSSSCG00000004064,-0.6928966760142801,-0.12495121770873954,-0.4401992563200481,-0.2825752370143938
ENSSSCG00000051789,-2.8227261745146377,-0.9983494668377675,-0.9413385209311842,-0.9698439938844758
ENSSSCG00000041910,-2.665505077948173,-3.6673663161762047,-1.5436759138641722,-2.6055211150201885
ENSSSCG00000045120,-2.485806920452734,-4.139210552658746,-2.0842546434998117,-3.1117325980792785
ENSSSCG00000045185,-2.020897689071239,0.0,-0.8005439348317936,-0.4002719674158968
ENSSSCG00000046982,-2.364056774304645,-0.33281506113937004,-0.9014257924592108,-0.6171204267992905
ENSSSCG00000050400,-2.5156216830742695,0.0,-2.758991900496205,-1.3794959502481026
ENSSSCG00000047964,-2.0763933334904623,-1.5958643157017074,-2.5177437541260415,-2.0568040349138745
ENSSSCG00000051255,-2.6792096779334846,-2.2643924156346715,-3.69756106176932,-2.9809767387019956
ENSSSCG00000044169,-1.102807566382576,0.0,0.758835697097243,0.3794178485486215
ENSSSCG00000004068,-1.0168190376569182,-0.1386737207707284,-1.432965572626355,-0.7858196466985418
ENSSSCG00000024361,-0.9609347060619555,-0.830924485158087,-1.343432790766823,-1.087178637962455
ENSSSCG00000004065,-0.10843431515760568,-0.2094423020606335,-0.8728553245801228,-0.5411488133203781
ENSSSCG00000004070,-1.2109370750634634,-0.625055794279138,-0.9796807643024603,-0.8023682792907991
ENSSSCG00000044991,-0.8236052908298801,-0.02984417409729902,2.377264653911414,1.1737102399070576
ENSSSCG00000004071,-2.154871754043386,-0.616628788420407,-1.8755736301761619,-1.2461012092982844
ENSSSCG00000043123,-2.5020636515461816,-1.127898534887924,-1.652036015125983,-1.3899672750069536
ENSSSCG00000049297,-2.4482650938384927,0.0,-4.399259977506048,-2.199629988753024
ENSSSCG00000046319,-1.2140216290666066,-1.4833273454424265,0.36971319806297626,-0.5568070736897252
ENSSSCG00000004074,-0.7665639709628608,-0.14568953043315994,-0.4532725191651548,-0.2994810247991574
ENSSSCG00000041027,-1.690546351309932,0.0,-1.5815783742574472,-0.7907891871287236
ENSSSCG00000050641,-0.7624488227264911,-0.17209631475219292,-0.9252735077877255,-0.5486849112699592
ENSSSCG00000004075,-4.077867848626841,-4.21052845458432,-3.410929796864828,-3.8107291257245737
ENSSSCG00000004076,-0.8011841761702859,-0.9073426908939567,-0.8947500828931937,-0.9010463868935752
ENSSSCG00000004077,-3.7568372012658737,-3.7302078534696976,-3.651489917903835,-3.6908488856867665
ENSSSCG00000004078,-1.3028281162970508,-0.11486548369261412,-1.3552407594974154,-0.7350531215950148
ENSSSCG00000031536,-0.9475685302215319,-0.5252199525271761,-0.34393720340050254,-0.43457857796383936
ENSSSCG00000004081,-2.972346313413785,-0.604237597545057,-1.0371418931878285,-0.8206897453664428
ENSSSCG00000049158,-1.8490943405521236,-0.014278551060304866,-0.9080313164270156,-0.46115493374366023
ENSSSCG00000004082,-1.3043149280413904,-0.6096333668787184,-1.176938605714894,-0.8932859862968062
ENSSSCG00000031744,-2.9572042688672635,-2.036595804964943,-1.2192896751480782,-1.6279427400565105
ENSSSCG00000025777,0.7485150098348151,2.800104851381048,2.466454244969897,2.6332795481754725
ENSSSCG00000046251,-1.5333304538117671,-1.266634421683117,1.7120866861778723,0.2227261322473777
ENSSSCG00000004087,-1.561691846359491,-2.023173491561767,-0.06594449873256941,-1.0445589951471683
ENSSSCG00000004088,-0.2111387856608331,0.6827216502178731,-0.8233882634338126,-0.07033330660796971
ENSSSCG00000004089,-1.6619889978935318,-1.2367917603413168,-1.6545426157398049,-1.4456671880405607
ENSSSCG00000050987,-1.2998380249144255,-1.4210944924941797,-1.7467395843655162,-1.583917038429848
ENSSSCG00000042025,-0.7868565065958665,-1.2582691326640472,-1.2056497908493575,-1.2319594617567025
ENSSSCG00000048821,-1.3036010510375793,-1.5892821930257794,-1.6581301791623908,-1.6237061860940851
ENSSSCG00000004090,-0.29678331743688585,-0.29245551372632633,-0.986298515573805,-0.6393770146500657
ENSSSCG00000031733,-3.1534197177007917,-2.5221268059930244,-1.888928998640328,-2.205527902316676
ENSSSCG00000004092,-4.302137530491075,-3.7514812299223768,-3.4734035932622653,-3.612442411592321
ENSSSCG00000032778,-2.654095579338107,-2.0868154617119483,-1.9723836561351957,-2.029599558923572
ENSSSCG00000026396,-2.4207872841054536,-4.441794778687489,-2.0885366426831222,-3.265165710685306
ENSSSCG00000046136,-2.726654298141747,-2.225803742465291,-1.1384796029383262,-1.6821416727018086
ENSSSCG00000051560,-1.8880548300586422,0.0,0.0,0.0
ENSSSCG00000044264,-1.970035044364206,-0.5191430111392822,-0.7428878231426574,-0.6310154171409699
ENSSSCG00000046985,-1.7087853628965062,0.0,-1.1655397021828733,-0.5827698510914366
ENSSSCG00000040966,-1.6546665367029043,0.0,-1.1515915892353354,-0.5757957946176677
ENSSSCG00000004093,-0.5485184293908586,0.029658870201056724,-1.217411625934725,-0.5938763778668341
ENSSSCG00000004094,3.675556600791068,5.82120447786873,4.536431311516964,5.1788178946928465
ENSSSCG00000035574,-3.4271500813862668,-1.7552951405368526,-1.9001143207090496,-1.8277047306229512
ENSSSCG00000032525,-1.2613928723860939,0.009505462567991119,-0.4950455988638254,-0.24277006814791713
ENSSSCG00000033578,-2.121430292858517,0.992008381640624,0.2079277361317142,0.5999680588861691
ENSSSCG00000004096,-1.8642130300131814,1.248005696236314,-0.4743565224504706,0.38682458689292165
ENSSSCG00000041378,-1.3796034153064836,0.9280673949992868,-0.4744367954966758,0.22681529975130552
ENSSSCG00000026042,-0.790908649101688,0.27431502740048136,0.24568372691431442,0.2599993771573979
ENSSSCG00000004101,-0.30610766889648255,0.7979231561050317,0.0251626316345967,0.41154289386981424
ENSSSCG00000004103,0.5452191966433315,1.614531259306134,0.7787181691250106,1.1966247142155724
ENSSSCG00000004105,-1.6864063482571279,-0.7497676124320606,-1.0133177683027936,-0.881542690367427
ENSSSCG00000031644,-2.016169517680219,1.2470266288033738,0.5387994364601691,0.8929130326317715
ENSSSCG00000004106,-1.0990889088494378,-0.7505508840797027,-0.8166527920367965,-0.7836018380582497
ENSSSCG00000004104,-0.8627760717699812,-0.7402057559781116,-1.4526044988366342,-1.096405127407373
ENSSSCG00000030067,-0.5339610760908106,-0.40276095071860213,-0.7375248072413403,-0.5701428789799712
ENSSSCG00000028867,-1.9032340542628838,-1.5685511366036058,-1.398911726444974,-1.4837314315242898
ENSSSCG00000004109,-0.9459971703565643,0.19264081505425967,0.7113603702527872,0.45200059265352344
ENSSSCG00000004110,0.6868470279690108,1.0503550327054492,-0.2695782988863019,0.3903883669095736
ENSSSCG00000028974,-1.3058115626443574,-0.968592097362949,-1.3611144649459692,-1.1648532811544592
ENSSSCG00000048048,-3.2348227126857014,-2.171515630930463,-0.9526512852917979,-1.5620834581111303
ENSSSCG00000042082,-2.6942518194765204,-0.808922268326548,-1.43115230338343,-1.120037285854989
ENSSSCG00000033175,-1.8763295414178187,-1.400459182701217,-1.7459587115845263,-1.5732089471428716
ENSSSCG00000048882,-4.60011340062204,-4.0864156842959,-6.952608472370794,-5.519512078333347
ENSSSCG00000043818,-4.536464988994115,-4.387740873907062,-4.446914755120867,-4.417327814513964
ENSSSCG00000044949,-5.0019951373317335,-3.3338380830348364,-2.4283523148780723,-2.881095198956454
ENSSSCG00000046600,-4.276953671406856,-3.1966563807151833,-3.00058686565908,-3.0986216231871317
ENSSSCG00000047761,-4.887471944548031,-3.573000885090179,-2.51356210047972,-3.043281492784949
ENSSSCG00000049293,-4.519493676070752,-3.9243471423673753,-3.4516293472586677,-3.6879882448130212
ENSSSCG00000046147,-4.193807218584834,-3.9393737048975352,-2.5351700530884274,-3.2372718789929813
ENSSSCG00000042893,-4.594482784622306,-3.654596357515097,-3.3851727398100144,-3.5198845486625556
ENSSSCG00000041768,-4.557276272205286,-4.249431153981077,-2.6067158273359166,-3.428073490658497
ENSSSCG00000050246,-4.526756714393986,-4.182134745949576,-2.2615831359144702,-3.221858940932023
ENSSSCG00000042691,-4.922829275034521,-3.7604868554020805,-2.9279831508224525,-3.3442350031122663
ENSSSCG00000051113,-5.298047899988905,-3.31383111951615,-2.8631875133846263,-3.088509316450388
ENSSSCG00000045381,-4.879092531002846,-4.025159789700267,-2.8025589927489443,-3.413859391224606
ENSSSCG00000048240,-4.768001520969986,-3.404784958434271,-3.183752473743129,-3.2942687160887
ENSSSCG00000046455,-3.1906183097012737,-1.971121476773207,-4.658656309234325,-3.314888893003766
ENSSSCG00000004113,-2.313149538773905,-1.5352215697128224,-1.827464631341692,-1.6813431005272572
ENSSSCG00000047452,-2.8727605266477854,-2.9539935949068776,-1.2743836762675542,-2.114188635587216
ENSSSCG00000047924,-2.889502527435541,-1.1944886789758036,-2.452890459287154,-1.8236895691314787
ENSSSCG00000041638,-2.6825723161445554,-1.9922279566100056,-1.2418208731999207,-1.617024414904963
ENSSSCG00000044212,-2.5751852461071585,-2.347811060198508,-1.5518010468170649,-1.9498060535077864
ENSSSCG00000043354,-2.7741821688465826,-1.0198995574377048,-1.8958319603613327,-1.4578657588995187
ENSSSCG00000051595,-2.74468948176859,-2.171260205072295,-0.8393560622750457,-1.5053081336736702
ENSSSCG00000004114,-0.6392928295935871,-0.748485575404199,-0.7076833961646511,-0.7280844857844251
ENSSSCG00000004119,-1.676646055926046,0.3587842829490824,-0.6654609260896828,-0.1533383215703002
ENSSSCG00000043624,-1.4191393181963297,-0.19213102626318618,-1.4566605988832064,-0.8243958125731963
ENSSSCG00000004120,-1.185399848319787,-0.18049763286118442,-1.0738441562646908,-0.6271708945629376
ENSSSCG00000047176,-2.07628054610399,-3.5628573602349647,-2.63514215665115,-3.0989997584430573
ENSSSCG00000048523,-1.5127968233420228,-3.3278440102633025,-1.4047576212051163,-2.3663008157342094
ENSSSCG00000004121,-0.20692515042613654,1.0545466216236818,-0.4802816900943697,0.28713246576465606
ENSSSCG00000051757,-1.8277798117938608,-1.2946541725649356,0.7107027101002814,-0.2919757312323271
ENSSSCG00000004123,-2.32289381422926,-1.5977835387899755,-1.2767603132199192,-1.4372719260049474
ENSSSCG00000048547,-2.0107829134063775,-2.355726303337428,-2.9729389726235453,-2.6643326379804866
ENSSSCG00000004125,-2.204140350008604,-1.533914395971868,-1.8102648254407308,-1.6720896107062995
ENSSSCG00000046537,-0.8795513019119147,-0.8115089847313118,-1.2294534250758176,-1.0204812049035648
ENSSSCG00000035578,-0.6146536394491866,-3.3601897107566696,-0.538447942757532,-1.9493188267571009
ENSSSCG00000049141,-3.3125870123514334,-3.078260971709775,-1.071785272474361,-2.075023122092068
ENSSSCG00000004127,-3.519726194972717,-4.062523589553085,-3.6065617512410864,-3.8345426703970857
ENSSSCG00000004128,-6.718302764643407,-8.070169720971085,-6.543306796346915,-7.306738258659
ENSSSCG00000040918,-0.18206696475642173,-0.7574771125497581,-1.6518764232472687,-1.2046767678985133
ENSSSCG00000039614,-1.8170849014254036,-1.0133484410538625,-1.3019609043600526,-1.1576546727069577
ENSSSCG00000004132,-1.636710606241331,-1.5973637042089341,-1.2544095331239378,-1.425886618666436
ENSSSCG00000046507,-2.5804697036041175,-1.946181617587537,-0.39790289601652756,-1.1720422568020323
ENSSSCG00000020208,-3.416787584270169,-6.064267325961157,-6.1418365241636454,-6.103051925062401
ENSSSCG00000004133,-2.045105491876937,-1.682175186665714,-1.5165619056642152,-1.5993685461649645
ENSSSCG00000004134,-1.315467662991773,-0.7509927470570386,-1.0991517698658628,-0.9250722584614507
ENSSSCG00000039598,-1.430020431703886,-1.3736214595092324,-1.4950599037080634,-1.434340681608648
ENSSSCG00000048780,-2.743840628986849,-2.181603980059211,-1.6039228774268859,-1.8927634287430486
ENSSSCG00000004136,-1.7841016021095193,-1.9419219834014005,-1.4115976844472666,-1.6767598339243337
ENSSSCG00000047221,-2.685976973713191,-1.118033577052403,0.08428358528181223,-0.5168749958852954
ENSSSCG00000050677,-2.9330055509599666,-1.6417679178288564,-0.7710379079669506,-1.2064029128979035
ENSSSCG00000043315,-2.227127635170965,-2.9141133893086253,0.00032584353741886747,-1.4568937728856033
ENSSSCG00000004138,-0.0855971342370602,0.8416454505510682,-0.774680826093332,0.033482312228868105
ENSSSCG00000044542,-2.9068676690685966,-1.7119086936390526,-0.8893455789872495,-1.300627136313151
ENSSSCG00000004139,-1.0911299640619718,-1.22409034601091,-0.9784586971951169,-1.1012745216030135
ENSSSCG00000004140,-0.354744017907853,-0.19821166864688977,-0.9349250231893086,-0.5665683459180992
ENSSSCG00000048057,-3.057617874467442,-3.1927343228035343,-1.0835450341371442,-2.1381396784703393
ENSSSCG00000034307,-0.7627875998438332,0.0,-1.5326583852107967,-0.7663291926053983
