gene,fc_full,fc_PRJNA488311,fc_PRJNA486202,fc_within_mean
ENSSSCG00000050693,0.4324775817791828,-0.6359982489639647,-3.3133623911936394,-1.9746803200788021
ENSSSCG00000042085,0.5370133373181056,-1.2341686023678884,-1.93664203608253,-1.585405319225209
ENSSSCG00000045916,-3.52557990948264,-1.3037408411276163,-5.111733013750014,-3.2077369274388152
ENSSSCG00000004013,-1.3310458055455174,-1.8209259963675157,-1.6227014566242883,-1.7218137264959021
ENSSSCG00000043714,-2.834427599261366,-1.3982348236275133,-2.1082905737449917,-1.7532626986862525
ENSSSCG00000031703,-1.4677495696120761,-2.739568177990142,-1.7371490645756478,-2.2383586212828948
ENSSSCG00000044594,-1.7206547525004154,-0.7953405892102201,-0.7334622483132176,-0.7644014187617189
ENSSSCG00000048580,-3.231250466764335,-2.5579949994431295,-2.8883063706338317,-2.7231506850384806
ENSSSCG00000004017,-2.214798961199961,-2.099508979399803,-2.3374625220995724,-2.2184857507496876
ENSSSCG00000049642,-2.2489138044482306,-1.6036292020772267,-1.073840326195946,-1.3387347641365863
ENSSSCG00000004016,-1.1291241254581401,-1.3189432619862052,-1.4783689363670973,-1.3986560991766512
ENSSSCG00000004018,-0.5171062362556837,-0.48793725017319733,-1.0375012473061653,-0.7627192487396813
ENSSSCG00000038097,-0.5114800477355373,1.0303971380716628,0.026329471648366142,0.5283633048600145
ENSSSCG00000047676,-1.4803880037557384,-1.880056570727482,-1.935653469304237,-1.9078550200158595
ENSSSCG00000047753,-1.070953122576233,-0.6813400866965316,-0.7692125337015826,-0.7252763101990571
ENSSSCG00000051018,-1.6838613933933357,-0.5049084789473527,1.0119126276015202,0.25350207432708377
ENSSSCG00000049134,-0.8103884581425657,1.1637939038865615,0.5395507465084446,0.851672325197503
ENSSSCG00000045280,-0.21023829109006437,0.9378284164268818,0.9283820016968322,0.933105209061857
ENSSSCG00000043317,-0.8785998353656719,-0.15201409900853977,-1.0813409328995303,-0.616677515954035
ENSSSCG00000051690,-1.8609239096651278,0.0,-0.01553817619126272,-0.00776908809563136
ENSSSCG00000027404,1.2416964352082283,2.021958894920652,3.091333631487314,2.556646263203983
ENSSSCG00000051474,-1.0031555518496105,-0.30831988172904656,-1.083335142677274,-0.6958275122031603
ENSSSCG00000022580,-0.25859708752048394,-0.5094274784183697,1.3304511824289087,0.4105118520052695
ENSSSCG00000032403,-0.3956784244463992,-0.8214692988895967,0.22096210477969905,-0.30025359705494886
ENSSSCG00000037137,1.698057188580378,2.219819120142726,2.2975999017143525,2.258709510928539
ENSSSCG00000024562,0.22624348524174595,0.46673309085405096,1.2735924503350957,0.8701627705945734
ENSSSCG00000034196,-1.5031603821684392,0.0,0.0,0.0
ENSSSCG00000004023,-1.0270721283073074,-1.099122107731672,-1.5144241053364054,-1.3067731065340387
ENSSSCG00000043814,-2.3720801488262993,-2.0239566932796613,-2.1682596633500184,-2.09610817831484
ENSSSCG00000004024,-0.5184155894558256,-1.1202373948745128,-0.1861005996347003,-0.6531689972546065
ENSSSCG00000048164,-1.072693771570098,-1.7879632929872393,-0.22460804002492282,-1.006285666506081
ENSSSCG00000043922,-1.883707134687265,-0.7842402829111443,-0.08089088362798315,-0.43256558326956374
ENSSSCG00000004022,-0.8770412555144028,-0.5662706449782342,-1.168363458323415,-0.8673170516508246
ENSSSCG00000048885,0.3800160062184848,1.0939896096234425,0.9920747091128261,1.0430321593681344
ENSSSCG00000032916,-0.6976645788150638,-0.23803830574318624,-0.38285839249626485,-0.3104483491197255
ENSSSCG00000004020,-0.7119281590646158,-0.5366437946803339,-0.7010617306953817,-0.6188527626878577
ENSSSCG00000051382,-3.369411098029124,-2.62178878608134,-3.517147511399454,-3.069468148740397
ENSSSCG00000049363,-1.7202061142866576,-0.8529472967135696,-0.5623039644609152,-0.7076256305872424
ENSSSCG00000050882,-2.624952381137952,-1.142173785724657,-1.1352595489304773,-1.138716667327567
ENSSSCG00000034946,-0.9160140391736669,0.0,1.3804010144497998,0.6902005072248999
ENSSSCG00000036609,2.068894670371695,3.845484229506056,1.5051817312115314,2.6753329803587937
ENSSSCG00000036448,-2.31457193965274,-2.4867225972788405,-2.5190252717777413,-2.502873934528291
ENSSSCG00000046965,-2.5891282737661014,0.0,-2.2045940165212166,-1.1022970082606083
ENSSSCG00000042499,-1.5682269293347875,-0.19919245715750322,-0.0036225656191858,-0.10140751138834452
ENSSSCG00000049704,-1.7537289948631887,-1.891552086242598,-1.7634067398570068,-1.8274794130498024
ENSSSCG00000051209,-1.7058475182344222,-1.9332348333961524,-1.6502361287656664,-1.7917354810809094
ENSSSCG00000034772,-1.852603527393118,-2.1852391092634718,-2.7885331872401333,-2.4868861482518025
ENSSSCG00000046075,-1.5264938898418725,-2.8347627272844385,-1.7663523187944308,-2.3005575230394344
ENSSSCG00000048269,-1.938763400189449,-1.8597933873699644,-1.6386553332397584,-1.7492243603048614
ENSSSCG00000051306,-1.7522858298519375,-2.6391031251167014,-1.6923939089561957,-2.1657485170364486
ENSSSCG00000048262,-1.486284034115466,-2.4982537380258067,-1.816210348749976,-2.157232043387891
ENSSSCG00000051202,-2.09017196252502,-2.338331986936641,-2.368966892502231,-2.353649439719436
ENSSSCG00000044293,-2.6628846475987493,-3.152028884919954,-1.4980676516499276,-2.3250482682849407
ENSSSCG00000019654,-1.3231853167559222,-2.343144580797058,-0.9309332475370222,-1.6370389141670403
ENSSSCG00000004027,-1.2802059959383352,-1.8243829718531412,-2.186473537209647,-2.005428254531394
ENSSSCG00000044274,-1.2753490879252787,-0.17358941999899694,0.4246654398625785,0.12553800993179076
ENSSSCG00000049643,-1.3827898518640032,-0.8949798861392297,-0.7981410939199471,-0.8465604900295884
ENSSSCG00000050396,0.5542795219260714,1.3015795687875245,0.7748405057074056,1.038210037247465
ENSSSCG00000046688,-0.4003201676055841,-0.018398816274957805,1.317264735894575,0.6494329598098086
ENSSSCG00000042992,-1.7624349685731064,-0.3837099237411104,-1.99451149361188,-1.1891107086764952
ENSSSCG00000004029,-0.8148110204412217,-0.3411818971341331,-0.9245684507699772,-0.6328751739520552
ENSSSCG00000050646,-1.874309558726956,-2.5111176605166854,-1.9435410265640556,-2.2273293435403705
ENSSSCG00000048046,-1.3425987251970046,-0.4622263470300948,-0.9236841450672244,-0.6929552460486597
ENSSSCG00000038153,-1.2101163196048623,-1.8941079037956585,-1.7209760528614308,-1.8075419783285447
ENSSSCG00000047165,-2.182074785502625,-2.6867612939245333,-1.2001369927224013,-1.9434491433234673
ENSSSCG00000004032,-0.11927764243503759,0.1920603643694411,-0.5517481965242127,-0.1798439160773858
ENSSSCG00000038784,0.06480410525085784,-1.8090268846875661,-0.07722676650261372,-0.9431268255950899
ENSSSCG00000050842,-0.019641505046170578,-0.6134837914552674,-0.16296750206904803,-0.38822564676215776
ENSSSCG00000048643,-0.5419939523869013,0.4958846200904974,-0.7981873668475715,-0.15115137337853707
ENSSSCG00000043384,-0.3854939103712997,-0.9015172224872646,-0.2873690444845227,-0.5944431334858937
ENSSSCG00000045965,-0.9377069732893686,-1.389225557577655,-1.027329943070694,-1.2082777503241746
ENSSSCG00000048582,-1.6105492394801035,-2.579794740783345,-1.115566363913945,-1.847680552348645
ENSSSCG00000004033,-1.6389600826819513,-1.6750650599108008,-1.8781309000298598,-1.7765979799703304
ENSSSCG00000004037,-0.5894124821430025,-0.6995795939566396,-1.1346191459800625,-0.9170993699683511
ENSSSCG00000004038,2.4417185892764226,-2.9036080070886747,0.26306835770929954,-1.3202698246896876
ENSSSCG00000004039,-2.08154680407591,-2.835177101252408,-2.906103683502248,-2.870640392377328
ENSSSCG00000018769,-2.789877114904687,-2.6130863079411264,-2.4346739004962026,-2.5238801042186645
ENSSSCG00000004040,-2.7521911782686495,-0.12315750333237345,-0.9022374595576306,-0.512697481445002
ENSSSCG00000004041,1.5843118737993165,0.11637816975246601,0.5400090143943882,0.32819359207342713
ENSSSCG00000004044,-1.21474795819828,-1.4213571303175974,-1.819961291894462,-1.6206592111060298
ENSSSCG00000004045,-1.84145737794283,-1.8445158647970952,-2.0380196206133667,-1.941267742705231
ENSSSCG00000004046,0.10976640820011539,0.3947790040422751,-0.24847339732774304,0.07315280335726604
ENSSSCG00000004047,0.3079823213180856,0.35625038558246275,-0.33603789524025074,0.010106245171106004
ENSSSCG00000004048,-0.7228845359168431,-0.5434189124746241,-1.3774502569156342,-0.9604345846951292
ENSSSCG00000018530,-0.3014856639139955,0.06368873384586178,-0.18412695762247552,-0.06021911188830687
ENSSSCG00000004049,-1.2926980449541297,-1.2603192958043932,-1.6112383988129808,-1.435778847308687
ENSSSCG00000018605,0.6297708554181113,-0.015188787452196234,0.005559211668868421,-0.004814787891663907
ENSSSCG00000004050,-1.0594669537586217,-0.8411295162003145,-1.324028486165692,-1.0825790011830032
ENSSSCG00000040317,0.4466191047903288,1.4762571109193745,1.0224067494848519,1.2493319302021133
ENSSSCG00000048737,-0.003369015702053314,-2.1942434050352015,-2.0297422066559805,-2.111992805845591
ENSSSCG00000043250,-5.518220076241371,-6.599053494177016,-5.969031719964559,-6.284042607070788
ENSSSCG00000004052,-4.1206539096041706,-5.610956018778709,-3.5324587787790707,-4.57170739877889
ENSSSCG00000045315,-1.7758939389233561,-0.6502131053135813,-0.6793715551935903,-0.6647923302535859
ENSSSCG00000035342,-0.7945308315875595,0.0,2.8775839341961835,1.4387919670980918
ENSSSCG00000047337,-2.336090054733752,-0.4139610877658043,-1.257920154722274,-0.8359406212440392
ENSSSCG00000004053,0.12697737206027832,-0.0617499546179503,0.7222519945572227,0.3302510199696362
ENSSSCG00000004055,-2.0992318497348124,-2.1137915586832543,-2.428002350095894,-2.270896954389574
ENSSSCG00000051477,-1.6976194283811732,-3.1036909683378937,-0.3311045314367591,-1.7173977498873265
ENSSSCG00000046349,-1.5838474370151523,-1.5642956840839821,-0.9286185355528543,-1.2464571098184183
ENSSSCG00000044993,-1.3228629670918628,-1.0307200908636964,-0.5112907285365176,-0.771005409700107
ENSSSCG00000045141,-3.0795192944660514,-2.2623997476052726,-3.7319399482275037,-2.997169847916388
ENSSSCG00000004058,-2.140326795357301,-2.109168763596753,-2.0383482666471746,-2.0737585151219635
ENSSSCG00000004057,0.9158295053962574,1.2627047598511587,2.1900097021452916,1.7263572309982251
ENSSSCG00000033107,-0.8110396201405785,-0.6262494358768774,-0.646299777454863,-0.6362746066658702
ENSSSCG00000024876,-1.2899298335075953,-0.9172871557933743,-1.5927251054567049,-1.2550061306250395
ENSSSCG00000031776,-1.3674793787063633,-0.49620926494637824,-2.0896177902702147,-1.2929135276082964
ENSSSCG00000047460,-1.7335605535622463,-1.5499182570839796,-1.3344728629807825,-1.442195560032381
ENSSSCG00000043930,-1.5775677512825237,-2.158337649193665,-1.652018614948792,-1.9051781320712284
ENSSSCG00000024019,-0.5582443531566053,-0.2698054473960916,-0.45646564608007845,-0.363135546738085
ENSSSCG00000012314,-0.8144944089024956,-0.688889803412002,-1.0559746653988673,-0.8724322344054347
ENSSSCG00000012315,-2.7536738783183696,-3.5910935926127276,-3.0693970544811164,-3.3302453235469223
ENSSSCG00000043711,-2.588512685908935,-2.1728400482147006,-1.9932472727725559,-2.083043660493628
ENSSSCG00000030535,-0.5697390661746276,-0.40037823867830086,-0.8725950343369051,-0.636486636507603
ENSSSCG00000048243,-1.6823628860963586,-0.27915761354787205,-0.7526057230563801,-0.5158816683021261
ENSSSCG00000046713,-1.543883873997094,-1.8756963438518146,-0.057532587996249905,-0.9666144659240322
ENSSSCG00000045936,2.1214481381465986,2.360366227201424,2.101817763788623,2.2310919954950235
ENSSSCG00000035027,0.6045732885492859,0.2725020983920082,-0.4700869079863809,-0.09879240479718637
ENSSSCG00000038527,-1.9490064074572404,-2.6383817470061355,-1.6473235788862945,-2.142852662946215
ENSSSCG00000050758,-1.5305408646690568,-0.3134350593867057,-0.40296835031961176,-0.3582017048531587
ENSSSCG00000004063,0.19754291803225674,0.45975733479855674,-0.254204982531609,0.10277617613347387
ENSSSCG00000050351,-1.5219336601829494,-2.4400050894008505,-1.3562977983362536,-1.898151443868552
ENSSSCG00000041747,-1.8329118473378088,-1.0328596817031888,-0.5311723944943085,-0.7820160380987486
ENSSSCG00000004064,-0.7033926410723722,-0.5861652353953597,-0.6198112851909803,-0.60298826029317
ENSSSCG00000051789,-0.6288937651237303,-1.3317591068513803,-0.9147625061327948,-1.1232608064920875
ENSSSCG00000041910,-1.4503213277876108,-2.1240222165422438,-0.778884416659386,-1.4514533166008148
ENSSSCG00000045120,-1.2904037282046346,-3.1920506278417395,-0.10415468968374296,-1.6481026587627412
ENSSSCG00000045185,-1.400648077096888,0.0,-0.8005439348317936,-0.4002719674158968
ENSSSCG00000046982,-1.563858147066048,-0.33281506113937004,-0.7243000407126646,-0.5285575509260173
ENSSSCG00000050400,-2.5156216830742695,0.0,-2.758991900496205,-1.3794959502481026
ENSSSCG00000047964,-1.641528374196215,-1.5958643157017074,-0.9940479890823682,-1.2949561523920379
ENSSSCG00000051255,-2.3345824283923333,-2.2643924156346715,-2.5723453027030017,-2.4183688591688366
ENSSSCG00000044169,-0.40844159009244596,0.0,0.7641244634010289,0.38206223170051445
ENSSSCG00000004068,-0.9761213947023255,-0.1386737207707284,-1.432965572626355,-0.7858196466985418
ENSSSCG00000024361,-0.8260418387170725,-1.0380602819561293,-1.2275340508248465,-1.1327971663904879
ENSSSCG00000004065,-0.6192876528470157,-0.8657185112729848,-1.638234711028434,-1.2519766111507096
ENSSSCG00000004070,-0.9596268275449606,-0.9221703604877205,-1.0967284441422018,-1.0094494023149612
ENSSSCG00000044991,-0.1867037136140522,-0.014422728332261563,1.9484162429577656,0.966996757312752
ENSSSCG00000004071,-1.1437656883718763,-0.7739731592316595,-1.7071160911424232,-1.2405446251870413
ENSSSCG00000043123,-1.4143060947010366,-0.8946258457777507,-1.1880421403670134,-1.041333993072382
ENSSSCG00000049297,-1.7509821510871446,0.0,-1.3240725163338765,-0.6620362581669382
ENSSSCG00000046319,0.25126904485639356,-0.5149641588207543,1.1633514635254918,0.32419365235236874
ENSSSCG00000004074,-0.6373597123500018,-0.14568953043315994,0.029380144556207154,-0.05815469293847639
ENSSSCG00000041027,-1.3567092060220256,0.0,-0.13688480701526906,-0.06844240350763453
ENSSSCG00000050641,-0.6633324257613122,-0.17209631475219292,0.06849745303325169,-0.05179943085947061
ENSSSCG00000004075,-3.0731881909760017,-3.397567540795675,-3.000435431044357,-3.199001485920016
ENSSSCG00000004076,-0.9695623189963628,-0.9556545512404508,-1.0734763674792809,-1.0145654593598659
ENSSSCG00000004077,-2.3667677758283987,-2.9594952606461207,-2.5231300223535467,-2.7413126414998334
ENSSSCG00000004078,-1.1968789983596517,-0.11486548369261412,0.016778019521618486,-0.04904373208549782
ENSSSCG00000031536,-0.3701760169972111,-0.2658727649024689,-0.22083733269910863,-0.2433550488007888
ENSSSCG00000004081,-1.2099936381626681,-0.8302268035836613,-1.1913721723671018,-1.0107994879753814
ENSSSCG00000049158,-0.8829901451882209,-0.013320211503394774,-0.9301130198707678,-0.4717166156870813
ENSSSCG00000004082,-0.856484448059719,-0.7742971479398469,-1.1932044341097203,-0.9837507910247836
ENSSSCG00000031744,-0.8506634869436259,-1.135281569333273,-0.6379631226460734,-0.8866223459896732
ENSSSCG00000025777,1.318387731109991,2.311354121831967,1.9933456919668402,2.1523499068994036
ENSSSCG00000046251,-0.020851756737078883,0.8482300751326437,1.0398740344926007,0.9440520548126222
ENSSSCG00000004087,-1.0643478598497647,-1.5242084769447883,-0.5493117541763247,-1.0367601155605566
ENSSSCG00000004088,-0.3219956460538013,0.419573268392932,-0.6808568974875961,-0.13064181454733206
ENSSSCG00000004089,-1.1746728688933605,-1.2723512313403482,-1.2629066666735569,-1.2676289490069526
ENSSSCG00000050987,-1.4813076074714364,-1.1722519307176649,-1.5695468859206716,-1.3708994083191683
ENSSSCG00000042025,-0.9315212021120145,-1.7208234225984609,-0.6691558999776169,-1.1949896612880389
ENSSSCG00000048821,-1.4317934750520607,-1.5202545550049358,-1.3188015504516044,-1.41952805272827
ENSSSCG00000004090,-0.520498257219319,-0.6764692294715922,-0.8794410925781078,-0.77795516102485
ENSSSCG00000031733,-2.409502202471017,-2.635900795771477,-2.262729764944957,-2.449315280358217
ENSSSCG00000004092,-2.927488045594101,-3.0714664828183516,-2.9261154928261544,-2.998790987822253
ENSSSCG00000032778,-1.6999698526979596,-1.7132262936771165,-1.6838809341991723,-1.6985536139381443
ENSSSCG00000026396,-1.9639370442026343,-1.4963943311130876,-2.5091223590233813,-2.0027583450682345
ENSSSCG00000046136,-1.5234025159513567,-1.3450542909692413,-1.2485786729145534,-1.2968164819418972
ENSSSCG00000051560,-1.3195569463459174,0.0,1.809383573113006,0.904691786556503
ENSSSCG00000044264,-1.611529682466884,-0.043145056300766926,-0.8190587069121203,-0.43110188160644364
ENSSSCG00000046985,-1.4947795266488781,0.0,0.11693469941206679,0.05846734970603339
ENSSSCG00000040966,1.1753806275845808,0.0,-1.1515915892353354,-0.5757957946176677
ENSSSCG00000004093,-0.1478248763736175,0.19716294785501637,0.3832583888561677,0.29021066835559206
ENSSSCG00000004094,3.302302764928518,4.777832489873761,3.6658202772894604,4.221826383581611
ENSSSCG00000035574,-2.508929694168062,-1.4869988151150868,-2.397866469817271,-1.9424326424661789
ENSSSCG00000032525,-0.5073873900244389,0.09504281532175397,-0.48411140536024777,-0.1945342950192469
ENSSSCG00000033578,-1.0919535067657056,-0.2482041561341406,0.0831960359371881,-0.08250406009847625
ENSSSCG00000004096,-0.7431434513190313,0.18219526259069035,0.3789693897410272,0.28058232616585876
ENSSSCG00000041378,-0.5371133756382053,0.3860485234289558,0.6825667120215019,0.5343076177252288
ENSSSCG00000026042,0.18222423855803394,0.7415533137627394,0.9117775698244688,0.8266654417936041
ENSSSCG00000004101,0.24084745908995994,0.7197900226194184,0.2873309065196285,0.5035604645695234
ENSSSCG00000004103,0.6292745917685086,1.2298697850377733,0.4392634671728656,0.8345666261053195
ENSSSCG00000004105,-1.1418256119621057,-0.7840839583215227,-1.1851148634976214,-0.984599410909572
ENSSSCG00000031644,-0.6858781564175218,1.0622502357438777,0.1294797341618018,0.5958649849528397
ENSSSCG00000004106,-0.9147819661257082,-0.7725704805039002,-0.8831097123140007,-0.8278400964089505
ENSSSCG00000004104,-0.916029900057471,-0.9531049490324249,-1.2093974327757688,-1.081251190904097
ENSSSCG00000030067,-0.5872394661078227,-0.437776435082255,-0.6011342102314591,-0.519455322656857
ENSSSCG00000028867,-1.5630223157339402,-1.3975486344402452,-1.4092216522644025,-1.403385143352324
ENSSSCG00000004109,0.546670915346508,0.5128826442356504,1.3548312303041234,0.9338569372698869
ENSSSCG00000004110,0.2681436071867029,0.30216687924180785,-0.5140009441418846,-0.10591703245003836
ENSSSCG00000028974,-1.2069366594710869,-1.3482086871530419,-1.5999648635947745,-1.4740867753739082
ENSSSCG00000048048,-1.7385900666101854,-2.2357822032181187,-1.4200847003108006,-1.8279334517644596
ENSSSCG00000042082,-1.204179904457386,-0.36657293711238553,-1.1169671564257493,-0.7417700467690674
ENSSSCG00000033175,-1.5533941387016006,-1.7987496547981494,-1.8692388519340566,-1.8339942533661029
ENSSSCG00000048882,-2.8970900574980494,-3.0875662418056757,-2.610933991006204,-2.8492501164059396
ENSSSCG00000043818,-3.106100994327231,-3.43630227967581,-3.3805313913992916,-3.408416835537551
ENSSSCG00000044949,-2.7708625387957113,-2.9045279004133278,-2.8999183114059677,-2.9022231059096475
ENSSSCG00000046600,-2.7302115132396056,-3.577251919612144,-2.914617687482924,-3.2459348035475344
ENSSSCG00000047761,-2.6102476355737316,-3.03905162034734,-2.4995490736243404,-2.7693003469858404
ENSSSCG00000049293,-2.467000818708728,-3.147990441531315,-2.585515169108788,-2.8667528053200515
ENSSSCG00000046147,-2.549410508056959,-3.0807800612250515,-1.8112117027530108,-2.445995881989031
ENSSSCG00000042893,-3.089752909437237,-2.771178862174127,-4.35320400578361,-3.5621914339788683
ENSSSCG00000041768,-2.5279443678104805,-2.5246906711578228,-3.2496292314211233,-2.887159951289473
ENSSSCG00000050246,-3.2292690967618576,-3.244176696488037,-2.472956927107089,-2.858566811797563
ENSSSCG00000042691,-2.9655727111649015,-3.4334580055501873,-2.838208100543852,-3.13583305304702
ENSSSCG00000051113,-3.5508032014031445,-3.4969610960013275,-3.52272875983654,-3.509844927918934
ENSSSCG00000045381,-2.8140449045333997,-2.876282803461733,-2.691212145103194,-2.7837474742824635
ENSSSCG00000048240,-3.0624675728107986,-2.8702183620246027,-3.041236232884671,-2.955727297454637
ENSSSCG00000046455,-3.41145196597308,-1.971121476773207,-4.658656309234325,-3.314888893003766
ENSSSCG00000004113,-1.7638890930303355,-1.6451810812450627,-2.039935204245819,-1.842558142745441
ENSSSCG00000047452,-1.4925256033695524,-2.9539935949068776,-0.8563723195576478,-1.9051829572322627
ENSSSCG00000047924,-1.3812764200473429,-1.1944886789758036,-1.2607854589977021,-1.2276370689867528
ENSSSCG00000041638,-1.3591168417073816,-1.9922279566100056,-1.0086022565243977,-1.5004151065672016
ENSSSCG00000044212,-1.6551861371935515,-1.8877183119196608,-1.0634383138946921,-1.4755783129071764
ENSSSCG00000043354,-1.3582090221351868,-0.08784342696626259,-1.3853163283442533,-0.736579877655258
ENSSSCG00000051595,-1.2636337516439387,-2.165680215017868,-0.4209222746297892,-1.2933012448238286
ENSSSCG00000004114,-0.598219062238067,-0.8088344740798552,-0.8927032706436231,-0.8507688723617391
ENSSSCG00000004119,-1.2981514134334449,0.09401088432345187,-0.2477660164757279,-0.07687756607613802
ENSSSCG00000043624,-0.9712877427242775,-0.19213102626318618,0.07843433235668729,-0.056848346953249446
ENSSSCG00000004120,-1.080054040323365,-0.36907329494977636,-1.1006178154122221,-0.7348455551809993
ENSSSCG00000047176,-1.4287863488989532,-3.145297921041097,-1.7586239397926728,-2.451960930416885
ENSSSCG00000048523,-1.8172569056031196,-2.20561857392846,-1.7649288088037813,-1.9852736913661206
ENSSSCG00000004121,-0.29304151467060535,0.7817427771492509,-0.46868421194045595,0.15652928260439747
ENSSSCG00000051757,-0.20672387366437944,-0.8446816133913465,0.3654330818820672,-0.23962426575463966
ENSSSCG00000004123,-1.5109208189694456,-1.5506333253042721,-1.3929824704612952,-1.4718078978827838
ENSSSCG00000048547,-1.2120039209082205,-0.2853369754460296,-0.48179778146509344,-0.38356737845556155
ENSSSCG00000004125,-1.2296136358149188,-1.4557672359095981,-0.9655721379729583,-1.2106696869412783
ENSSSCG00000046537,-0.7411768103407763,-0.9981614111084745,-1.2156269334466454,-1.1068941722775598
ENSSSCG00000035578,0.26182040779918403,-3.3601897107566696,0.9217175748315021,-1.2192360679625838
ENSSSCG00000049141,-2.819118352215966,-2.529719128648297,-3.084913696818893,-2.807316412733595
ENSSSCG00000004127,-3.1981784988458686,-3.7650471128598504,-3.1251682132866945,-3.4451076630732724
ENSSSCG00000004128,-4.338573773668052,-7.097336310232868,-6.177768371839161,-6.637552341036015
ENSSSCG00000040918,-1.1876541800555793,-0.8027916664962786,-1.5691206445613335,-1.185956155528806
ENSSSCG00000039614,-1.3669661823408452,-1.0133484410538625,-1.1206877553361878,-1.067018098195025
ENSSSCG00000004132,-1.1157126356652123,-1.3348164038739974,-1.1368355540903765,-1.235825978982187
ENSSSCG00000046507,-1.7348557607268684,-1.667111379173119,-1.4065249358214382,-1.5368181574972786
ENSSSCG00000020208,-1.3794650314175674,-2.906491671526571,-1.3201326859775804,-2.113312178752076
ENSSSCG00000004133,-1.397587034945596,-1.5816798249109312,-1.5010787089513196,-1.5413792669311253
ENSSSCG00000004134,-1.0563167363622605,-0.9152024141044693,-1.1131125339916723,-1.0141574740480708
ENSSSCG00000039598,-1.1717538862756247,-1.2479063086018318,-1.4067519666798165,-1.3273291376408243
ENSSSCG00000048780,-1.5000390208654315,-2.222857576528143,-1.6100323000396142,-1.9164449382838784
ENSSSCG00000004136,-1.0782996695636238,-1.3976164239897382,-1.1381626214850475,-1.2678895227373927
ENSSSCG00000047221,-0.7734522910100913,-1.118033577052403,-0.33921924569643586,-0.7286264113744194
ENSSSCG00000050677,-1.7943640517358665,-1.8112832761789823,-0.7940286201260838,-1.302655948152533
ENSSSCG00000043315,-1.2639338451164066,-0.9601702708483507,-0.6092461124400007,-0.7847081916441757
ENSSSCG00000004138,-0.09199803760306641,0.34662256386877155,-0.7318877728480602,-0.1926326044896443
ENSSSCG00000044542,-0.7658309268201244,-1.0848702302728055,-0.8076970407637608,-0.9462836355182831
ENSSSCG00000004139,-0.663507050122356,-0.9565640227398968,-1.1923522547775172,-1.074458138758707
ENSSSCG00000004140,-0.5716833346368989,-0.38035160018699943,-1.0686475517839138,-0.7244995759854567
ENSSSCG00000048057,-1.0624970189068903,-1.955336915640522,-0.5030515530063865,-1.2291942343234543
